,time_min,cgm,insulin_U,meal_g
27910,27910.0,219.81,0.0203965,0.0
27911,27911.0,220.635,0.0203965,0.0
27912,27912.0,221.503,0.0203965,0.0
27913,27913.0,222.416,0.0203965,0.0
27914,27914.0,223.373,0.0203965,0.0
27915,27915.0,224.374,0.0203965,0.0
27916,27916.0,225.329,0.0203965,0.0
27917,27917.0,226.239,0.0203965,0.0
27918,27918.0,227.103,0.0203965,0.0
27919,27919.0,227.922,0.0203965,0.0
27920,27920.0,228.697,0.0203965,0.0
27921,27921.0,229.425,0.0203965,0.0
27922,27922.0,230.109,0.0203965,0.0
27923,27923.0,230.748,0.0203965,0.0
27924,27924.0,231.342,0.0203965,0.0
27925,27925.0,231.892,0.0203965,0.0
27926,27926.0,232.396,0.0203965,0.0
27927,27927.0,232.856,0.0203965,0.0
27928,27928.0,233.272,0.0203965,0.0
27929,27929.0,233.643,0.0203965,0.0
27930,27930.0,233.969,0.0203965,0.0
27931,27931.0,234.348,0.0203965,0.0
27932,27932.0,234.78,0.0203965,0.0
27933,27933.0,235.265,0.0203965,0.0
27934,27934.0,235.802,0.0203965,0.0
27935,27935.0,236.393,0.0203965,0.0
27936,27936.0,237.036,0.0203965,0.0
27937,27937.0,237.733,0.0203965,0.0
27938,27938.0,238.482,0.0203965,0.0
27939,27939.0,239.285,0.0203965,0.0
27940,27940.0,240.141,0.0203965,0.0
27941,27941.0,241.05,0.0203965,0.0
27942,27942.0,242.013,0.0203965,0.0
27943,27943.0,243.029,0.0203965,0.0
27944,27944.0,244.098,0.0203965,0.0
27945,27945.0,245.221,0.0203965,0.0
27946,27946.0,246.283,0.0203965,0.0
27947,27947.0,247.285,0.0203965,0.0
27948,27948.0,248.225,0.0203965,0.0
27949,27949.0,249.105,0.0203965,0.0
27950,27950.0,249.925,0.0203965,0.0
27951,27951.0,250.683,0.0203965,0.0
27952,27952.0,251.382,0.0203965,0.0
27953,27953.0,252.02,0.0203965,0.0
27954,27954.0,252.598,0.0203965,0.0
27955,27955.0,253.115,0.0203965,0.0
27956,27956.0,253.573,0.0203965,0.0
27957,27957.0,253.97,0.0203965,0.0
27958,27958.0,254.307,0.0203965,0.0
27959,27959.0,254.585,0.0203965,0.0
27960,27960.0,254.803,0.0203965,0.0
27961,27961.0,254.93,0.0203965,0.0
27962,27962.0,254.968,0.0203965,0.0
27963,27963.0,254.915,0.0203965,0.0
27964,27964.0,254.773,0.0203965,0.0
27965,27965.0,254.54,0.0203965,0.0
27966,27966.0,254.218,0.0203965,0.0
27967,27967.0,253.806,0.0203965,0.0
27968,27968.0,253.305,0.0203965,0.0
27969,27969.0,252.714,0.0203965,0.0
27970,27970.0,252.034,0.0203965,0.0
27971,27971.0,251.265,0.0203965,0.0
27972,27972.0,250.407,0.0203965,0.0
27973,27973.0,249.461,0.0203965,0.0
27974,27974.0,248.425,0.0203965,0.0
27975,27975.0,247.301,0.0203965,0.0
27976,27976.0,246.202,0.0203965,0.0
27977,27977.0,245.129,0.0203965,0.0
27978,27978.0,244.08,0.0203965,0.0
27979,27979.0,243.058,0.0203965,0.0
27980,27980.0,242.061,0.0203965,0.0
27981,27981.0,241.09,0.0203965,0.0
27982,27982.0,240.145,0.0203965,0.0
27983,27983.0,239.226,0.0203965,0.0
27984,27984.0,238.334,0.0203965,0.0
27985,27985.0,237.469,0.0203965,0.0
27986,27986.0,236.631,0.0203965,0.0
27987,27987.0,235.821,0.0203965,0.0
27988,27988.0,235.037,0.0203965,0.0
27989,27989.0,234.282,0.0203965,0.0
27990,27990.0,233.555,0.0203965,0.0
27991,27991.0,232.983,0.0203965,0.0
27992,27992.0,232.567,0.0203965,0.0
27993,27993.0,232.307,0.0203965,0.0
27994,27994.0,232.203,0.0203965,0.0
27995,27995.0,232.255,0.0203965,0.0
27996,27996.0,232.465,0.0203965,0.0
27997,27997.0,232.832,0.0203965,0.0
27998,27998.0,233.356,0.0203965,0.0
27999,27999.0,234.038,0.0203965,0.0
28000,28000.0,234.878,0.0203965,0.0
28001,28001.0,235.877,0.0203965,0.0
28002,28002.0,237.034,0.0203965,0.0
28003,28003.0,238.351,0.0203965,0.0
28004,28004.0,239.826,0.0203965,0.0
28005,28005.0,241.461,0.0203965,0.0
28006,28006.0,242.948,0.0203965,0.0
28007,28007.0,244.287,0.0203965,0.0
28008,28008.0,245.479,0.0203965,0.0
28009,28009.0,246.523,0.0203965,0.0
28010,28010.0,247.419,0.0203965,0.0
28011,28011.0,248.167,0.0203965,0.0
28012,28012.0,248.766,0.0203965,0.0
28013,28013.0,249.217,0.0203965,0.0
28014,28014.0,249.519,0.0203965,0.0
28015,28015.0,249.671,0.0203965,0.0
28016,28016.0,249.673,0.0203965,0.0
28017,28017.0,249.524,0.0203965,0.0
28018,28018.0,249.223,0.0203965,0.0
28019,28019.0,248.771,0.0203965,0.0
28020,28020.0,248.165,0.0203965,0.0
28021,28021.0,247.521,0.0203965,0.0
28022,28022.0,246.837,0.0203965,0.0
28023,28023.0,246.112,0.0203965,0.0
28024,28024.0,245.347,0.0203965,0.0
28025,28025.0,244.54,0.0203965,0.0
28026,28026.0,243.691,0.0203965,0.0
28027,28027.0,242.799,0.0203965,0.0
28028,28028.0,241.864,0.0203965,0.0
28029,28029.0,240.884,0.0203965,0.0
28030,28030.0,239.86,0.0203965,0.0
28031,28031.0,238.791,0.0203965,0.0
28032,28032.0,237.676,0.0203965,0.0
28033,28033.0,236.516,0.0203965,0.0
28034,28034.0,235.31,0.0203965,0.0
28035,28035.0,234.057,0.0203965,0.0
28036,28036.0,232.885,0.0203965,0.0
28037,28037.0,231.791,0.0203965,0.0
28038,28038.0,230.777,0.0203965,0.0
28039,28039.0,229.842,0.0203965,0.0
28040,28040.0,228.986,0.0203965,0.0
28041,28041.0,228.21,0.0203965,0.0
28042,28042.0,227.512,0.0203965,0.0
28043,28043.0,226.894,0.0203965,0.0
28044,28044.0,226.355,0.0203965,0.0
28045,28045.0,225.896,0.0203965,0.0
28046,28046.0,225.516,0.0203965,0.0
28047,28047.0,225.215,0.0203965,0.0
28048,28048.0,224.995,0.0203965,0.0
28049,28049.0,224.855,0.0203965,0.0
28050,28050.0,224.795,0.0203965,0.0
28051,28051.0,224.701,0.0203965,0.0
28052,28052.0,224.574,0.0203965,0.0
28053,28053.0,224.415,0.0203965,0.0
28054,28054.0,224.223,0.0203965,0.0
28055,28055.0,223.998,0.0203965,0.0
28056,28056.0,223.741,0.0203965,0.0
28057,28057.0,223.452,0.0203965,0.0
28058,28058.0,223.131,0.0203965,0.0
28059,28059.0,222.779,0.0203965,0.0
28060,28060.0,222.395,0.0203965,0.0
28061,28061.0,221.98,0.0203965,67.0
28062,28062.0,221.535,0.0203965,0.0
28063,28063.0,221.059,0.0203965,0.0
28064,28064.0,220.552,0.0203965,0.0
28065,28065.0,220.015,0.0203965,0.0
28066,28066.0,219.459,0.0203965,0.0
28067,28067.0,218.882,0.0203965,0.0
28068,28068.0,218.287,0.0203965,0.0
28069,28069.0,217.68,0.0203965,0.0
28070,28070.0,217.074,0.0203965,0.0
28071,28071.0,216.484,0.0203965,0.0
28072,28072.0,215.926,0.0203965,0.0
28073,28073.0,215.417,0.0203965,0.0
28074,28074.0,214.97,0.0203965,0.0
28075,28075.0,214.599,0.0203965,0.0
28076,28076.0,214.318,0.0203965,0.0
28077,28077.0,214.135,0.0203965,0.0
28078,28078.0,214.06,0.0203965,0.0
28079,28079.0,214.098,0.0203965,0.0
28080,28080.0,214.253,0.0203965,0.0
28081,28081.0,214.595,0.0203965,0.0
28082,28082.0,215.124,0.0203965,0.0
28083,28083.0,215.84,0.0203965,0.0
28084,28084.0,216.74,0.0203965,0.0
28085,28085.0,217.822,0.0203965,0.0
28086,28086.0,219.08,0.0203965,0.0
28087,28087.0,220.51,0.0203965,0.0
28088,28088.0,222.106,0.0203965,0.0
28089,28089.0,223.859,0.0203965,0.0
28090,28090.0,225.761,0.0203965,0.0
28091,28091.0,227.805,0.0203965,0.0
28092,28092.0,229.98,0.0203965,0.0
28093,28093.0,232.277,0.0203965,0.0
28094,28094.0,234.685,0.0203965,0.0
28095,28095.0,237.194,0.0203965,0.0
28096,28096.0,239.766,0.0203965,0.0
28097,28097.0,242.391,0.0203965,0.0
28098,28098.0,245.057,0.0203965,0.0
28099,28099.0,247.755,0.0203965,0.0
28100,28100.0,250.474,0.0203965,0.0
28101,28101.0,253.205,0.0203965,0.0
28102,28102.0,255.938,0.0203965,0.0
28103,28103.0,258.667,0.0203965,0.0
28104,28104.0,261.383,0.0203965,0.0
28105,28105.0,264.08,0.0203965,0.0
28106,28106.0,266.753,0.0203965,0.0
28107,28107.0,269.397,0.0203965,0.0
28108,28108.0,272.009,0.0203965,0.0
28109,28109.0,274.585,0.0203965,0.0
28110,28110.0,277.123,0.0203965,0.0
28111,28111.0,279.518,0.0203965,0.0
28112,28112.0,281.771,0.0203965,0.0
28113,28113.0,283.88,0.0203965,0.0
28114,28114.0,285.846,0.0203965,0.0
28115,28115.0,287.669,0.0203965,0.0
28116,28116.0,289.35,0.0203965,0.0
28117,28117.0,290.89,0.0203965,0.0
28118,28118.0,292.291,0.0203965,0.0
28119,28119.0,293.555,0.0203965,0.0
28120,28120.0,294.683,0.0203965,0.0
28121,28121.0,295.677,0.0203965,0.0
28122,28122.0,296.539,0.0203965,0.0
28123,28123.0,297.271,0.0203965,0.0
28124,28124.0,297.876,0.0203965,0.0
28125,28125.0,298.355,0.0203965,0.0
28126,28126.0,298.798,0.0203965,0.0
28127,28127.0,299.206,0.0203965,0.0
28128,28128.0,299.582,0.0203965,0.0
28129,28129.0,299.927,0.0203965,0.0
28130,28130.0,300.244,0.0203965,0.0
28131,28131.0,300.534,0.0203965,0.0
28132,28132.0,300.799,0.0203965,0.0
28133,28133.0,301.04,0.0203965,0.0
28134,28134.0,301.259,0.0203965,0.0
28135,28135.0,301.457,0.0203965,0.0
28136,28136.0,301.637,0.0203965,0.0
28137,28137.0,301.799,0.0203965,0.0
28138,28138.0,301.944,0.0203965,0.0
28139,28139.0,302.074,0.0203965,0.0
28140,28140.0,302.189,0.0203965,0.0
28141,28141.0,302.303,0.0203965,0.0
28142,28142.0,302.417,0.0203965,0.0
28143,28143.0,302.531,0.0203965,0.0
28144,28144.0,302.647,0.0203965,0.0
28145,28145.0,302.764,0.0203965,0.0
28146,28146.0,302.885,0.0203965,0.0
28147,28147.0,303.009,0.0203965,0.0
28148,28148.0,303.137,0.0203965,0.0
28149,28149.0,303.27,0.0203965,0.0
28150,28150.0,303.408,0.0203965,0.0
28151,28151.0,303.552,0.0203965,0.0
28152,28152.0,303.703,0.0203965,0.0
28153,28153.0,303.86,0.0203965,0.0
28154,28154.0,304.024,0.0203965,0.0
28155,28155.0,304.195,0.0203965,0.0
28156,28156.0,304.387,0.0203965,0.0
28157,28157.0,304.598,0.0203965,0.0
28158,28158.0,304.83,0.0203965,0.0
28159,28159.0,305.083,0.0203965,0.0
28160,28160.0,305.357,0.0203965,0.0
28161,28161.0,305.652,0.0203965,0.0
28162,28162.0,305.969,0.0203965,0.0
28163,28163.0,306.307,0.0203965,0.0
28164,28164.0,306.668,0.0203965,0.0
28165,28165.0,307.05,0.0203965,0.0
28166,28166.0,307.455,0.0203965,0.0
28167,28167.0,307.882,0.0203965,0.0
28168,28168.0,308.331,0.0203965,0.0
28169,28169.0,308.803,0.0203965,0.0
28170,28170.0,309.298,0.0203965,0.0
28171,28171.0,309.746,0.0203965,0.0
28172,28172.0,310.145,0.0203965,0.0
28173,28173.0,310.497,0.0203965,0.0
28174,28174.0,310.802,0.0203965,0.0
28175,28175.0,311.059,0.0203965,0.0
28176,28176.0,311.268,0.0203965,0.0
28177,28177.0,311.431,0.0203965,0.0
28178,28178.0,311.547,0.0203965,0.0
28179,28179.0,311.615,0.0203965,0.0
28180,28180.0,311.637,0.0203965,0.0
28181,28181.0,311.612,0.0203965,0.0
28182,28182.0,311.54,0.0203965,0.0
28183,28183.0,311.422,0.0203965,0.0
28184,28184.0,311.257,0.0203965,0.0
28185,28185.0,311.046,0.0203965,0.0
28186,28186.0,310.901,0.0203965,0.0
28187,28187.0,310.822,0.0203965,0.0
28188,28188.0,310.81,0.0203965,0.0
28189,28189.0,310.865,0.0203965,0.0
28190,28190.0,310.986,0.0203965,0.0
28191,28191.0,311.174,0.0203965,0.0
28192,28192.0,311.429,0.0203965,0.0
28193,28193.0,311.751,0.0203965,0.0
28194,28194.0,312.14,0.0203965,0.0
28195,28195.0,312.597,0.0203965,0.0
28196,28196.0,313.12,0.0203965,0.0
28197,28197.0,313.711,0.0203965,0.0
28198,28198.0,314.369,0.0203965,0.0
28199,28199.0,315.095,0.0203965,0.0
28200,28200.0,315.888,0.0203965,0.0
28201,28201.0,316.576,0.0203965,0.0
28202,28202.0,317.157,0.0203965,0.0
28203,28203.0,317.633,0.0203965,0.0
28204,28204.0,318.004,0.0203965,0.0
28205,28205.0,318.269,0.0203965,0.0
28206,28206.0,318.429,0.0203965,0.0
28207,28207.0,318.483,0.0203965,0.0
28208,28208.0,318.433,0.0203965,0.0
28209,28209.0,318.277,0.0203965,0.0
28210,28210.0,318.017,0.0203965,0.0
28211,28211.0,317.652,0.0203965,0.0
28212,28212.0,317.182,0.0203965,0.0
28213,28213.0,316.608,0.0203965,0.0
28214,28214.0,315.93,0.0203965,0.0
28215,28215.0,315.148,0.0203965,0.0
28216,28216.0,314.33,0.0203965,0.0
28217,28217.0,313.476,0.0203965,0.0
28218,28218.0,312.588,0.0203965,0.0
28219,28219.0,311.664,0.0203965,0.0
28220,28220.0,310.705,0.0203965,0.0
28221,28221.0,309.711,0.0203965,0.0
28222,28222.0,308.683,0.0203965,0.0
28223,28223.0,307.621,0.0203965,0.0
28224,28224.0,306.524,0.0203965,0.0
28225,28225.0,305.394,0.0203965,0.0
28226,28226.0,304.229,0.0203965,0.0
28227,28227.0,303.032,0.0203965,0.0
28228,28228.0,301.801,0.0203965,0.0
28229,28229.0,300.537,0.0203965,0.0
28230,28230.0,299.241,0.0203965,0.0
28231,28231.0,298.003,0.0203965,0.0
28232,28232.0,296.826,0.0203965,0.0
28233,28233.0,295.707,0.0203965,0.0
28234,28234.0,294.649,0.0203965,0.0
28235,28235.0,293.651,0.0203965,0.0
28236,28236.0,292.714,0.0203965,0.0
28237,28237.0,291.837,0.0203965,0.0
28238,28238.0,291.022,0.0203965,0.0
28239,28239.0,290.269,0.0203965,0.0
28240,28240.0,289.578,0.0203965,0.0
28241,28241.0,288.95,0.0203965,0.0
28242,28242.0,288.385,0.0203965,0.0
28243,28243.0,287.883,0.0203965,0.0
28244,28244.0,287.446,0.0203965,0.0
28245,28245.0,287.072,0.0203965,0.0
28246,28246.0,286.687,0.0203965,0.0
28247,28247.0,286.291,0.0203965,0.0
28248,28248.0,285.884,0.0203965,0.0
28249,28249.0,285.466,0.0203965,0.0
28250,28250.0,285.038,0.0203965,0.0
28251,28251.0,284.602,0.0203965,0.0
28252,28252.0,284.155,0.0203965,0.0
28253,28253.0,283.701,0.0203965,0.0
28254,28254.0,283.238,0.0203965,0.0
28255,28255.0,282.767,0.0203965,0.0
28256,28256.0,282.288,0.0203965,0.0
28257,28257.0,281.801,0.0203965,0.0
28258,28258.0,281.307,0.0203965,0.0
28259,28259.0,280.806,0.0203965,0.0
28260,28260.0,280.296,0.0203965,0.0
28261,28261.0,279.835,0.0203965,0.0
28262,28262.0,279.421,0.0203965,0.0
28263,28263.0,279.055,0.0203965,0.0
28264,28264.0,278.736,0.0203965,0.0
28265,28265.0,278.462,0.0203965,0.0
28266,28266.0,278.234,0.0203965,0.0
28267,28267.0,278.051,0.0203965,0.0
28268,28268.0,277.91,0.0203965,0.0
28269,28269.0,277.812,0.0203965,0.0
28270,28270.0,277.756,0.0203965,0.0
28271,28271.0,277.739,0.0203965,0.0
28272,28272.0,277.761,0.0203965,0.0
28273,28273.0,277.822,0.0203965,0.0
28274,28274.0,277.919,0.0203965,0.0
28275,28275.0,278.052,0.0203965,0.0
28276,28276.0,278.141,0.0203965,0.0
28277,28277.0,278.185,0.0203965,0.0
28278,28278.0,278.184,0.0203965,0.0
28279,28279.0,278.137,0.0203965,0.0
28280,28280.0,278.042,0.0203965,0.0
28281,28281.0,277.899,0.0203965,0.0
28282,28282.0,277.707,0.0203965,0.0
28283,28283.0,277.467,0.0203965,0.0
28284,28284.0,277.176,0.0203965,0.0
28285,28285.0,276.835,0.0203965,0.0
28286,28286.0,276.443,0.0203965,0.0
28287,28287.0,276.001,0.0203965,0.0
28288,28288.0,275.507,0.0203965,0.0
28289,28289.0,274.962,0.0203965,0.0
28290,28290.0,274.365,0.0203965,0.0
28291,28291.0,273.796,0.0203965,0.0
28292,28292.0,273.254,0.0203965,0.0
28293,28293.0,272.74,0.0203965,0.0
28294,28294.0,272.253,0.0203965,0.0
28295,28295.0,271.794,0.0203965,0.0
28296,28296.0,271.363,0.0203965,0.0
28297,28297.0,270.959,0.0203965,0.0
28298,28298.0,270.584,0.0203965,0.0
28299,28299.0,270.238,0.0203965,0.0
28300,28300.0,269.92,0.0203965,0.0
28301,28301.0,269.631,0.0203965,0.0
28302,28302.0,269.371,0.0203965,0.0
28303,28303.0,269.141,0.0203965,0.0
28304,28304.0,268.94,0.0203965,0.0
28305,28305.0,268.77,0.0203965,0.0
28306,28306.0,268.553,0.0203965,0.0
28307,28307.0,268.291,0.0203965,0.0
28308,28308.0,267.983,0.0203965,0.0
28309,28309.0,267.629,0.0203965,0.0
28310,28310.0,267.231,0.0203965,0.0
28311,28311.0,266.787,0.0203965,0.0
28312,28312.0,266.3,0.0203965,0.0
28313,28313.0,265.769,0.0203965,0.0
28314,28314.0,265.194,0.0203965,0.0
28315,28315.0,264.575,0.0203965,0.0
28316,28316.0,263.914,0.0203965,0.0
28317,28317.0,263.21,0.0203965,0.0
28318,28318.0,262.464,0.0203965,0.0
28319,28319.0,261.676,0.0203965,0.0
28320,28320.0,260.846,0.0203965,0.0
28321,28321.0,260.012,0.0203965,0.0
28322,28322.0,259.175,0.0203965,0.0
28323,28323.0,258.334,0.0203965,0.0
28324,28324.0,257.489,0.0203965,0.0
28325,28325.0,256.642,0.0203965,0.0
28326,28326.0,255.792,0.0203965,0.0
28327,28327.0,254.94,0.0203965,0.0
28328,28328.0,254.086,0.0203965,0.0
28329,28329.0,253.229,0.0203965,0.0
28330,28330.0,252.371,0.0203965,0.0
28331,28331.0,251.512,0.0203965,0.0
28332,28332.0,250.652,0.0203965,0.0
28333,28333.0,249.79,0.0203965,0.0
28334,28334.0,248.928,0.0203965,0.0
28335,28335.0,248.065,0.0203965,0.0
28336,28336.0,247.175,0.0203965,0.0
28337,28337.0,246.257,0.0203965,0.0
28338,28338.0,245.313,0.0203965,0.0
28339,28339.0,244.341,0.0203965,0.0
28340,28340.0,243.343,0.0203965,0.0
28341,28341.0,242.318,0.0203965,0.0
28342,28342.0,241.266,0.0203965,0.0
28343,28343.0,240.188,0.0203965,0.0
28344,28344.0,239.084,0.0203965,0.0
28345,28345.0,237.954,0.0203965,0.0
28346,28346.0,236.799,0.0203965,0.0
28347,28347.0,235.617,0.0203965,0.0
28348,28348.0,234.41,0.0203965,0.0
28349,28349.0,233.178,0.0203965,0.0
28350,28350.0,231.92,0.0203965,0.0
28351,28351.0,230.726,0.0203965,0.0
28352,28352.0,229.596,0.0203965,0.0
28353,28353.0,228.529,0.0203965,0.0
28354,28354.0,227.527,0.0203965,0.0
28355,28355.0,226.589,0.0203965,0.0
28356,28356.0,225.714,0.0203965,0.0
28357,28357.0,224.904,0.0203965,0.0
28358,28358.0,224.159,0.0203965,0.0
28359,28359.0,223.478,0.0203965,0.0
28360,28360.0,222.861,0.0203965,0.0
28361,28361.0,222.309,0.0203965,0.0
28362,28362.0,221.822,0.0203965,0.0
28363,28363.0,221.4,0.0203965,0.0
28364,28364.0,221.042,0.0203965,0.0
28365,28365.0,220.75,0.0203965,0.0
28366,28366.0,220.462,0.0203965,0.0
28367,28367.0,220.179,0.0203965,0.0
28368,28368.0,219.9,0.0203965,0.0
28369,28369.0,219.627,0.0203965,0.0
28370,28370.0,219.359,0.0203965,0.0
28371,28371.0,219.095,0.0203965,0.0
28372,28372.0,218.837,0.0203965,0.0
28373,28373.0,218.584,0.0203965,0.0
28374,28374.0,218.336,0.0203965,0.0
28375,28375.0,218.093,0.0203965,0.0
28376,28376.0,217.856,0.0203965,0.0
28377,28377.0,217.624,0.0203965,0.0
28378,28378.0,217.397,0.0203965,0.0
28379,28379.0,217.175,0.0203965,0.0
28380,28380.0,216.959,0.0203965,0.0
28381,28381.0,216.709,0.0203965,0.0
28382,28382.0,216.424,0.0203965,0.0
28383,28383.0,216.105,0.0203965,0.0
28384,28384.0,215.752,0.0203965,0.0
28385,28385.0,215.365,0.0203965,0.0
28386,28386.0,214.944,0.0203965,0.0
28387,28387.0,214.489,0.0203965,0.0
28388,28388.0,213.999,0.0203965,0.0
28389,28389.0,213.476,0.0203965,0.0
28390,28390.0,212.918,0.0203965,0.0
28391,28391.0,212.327,0.0203965,0.0
28392,28392.0,211.701,0.0203965,0.0
28393,28393.0,211.042,0.0203965,0.0
28394,28394.0,210.349,0.0203965,0.0
28395,28395.0,209.621,0.0203965,0.0
28396,28396.0,208.94,0.0203965,0.0
28397,28397.0,208.305,0.0203965,0.0
28398,28398.0,207.716,0.0203965,0.0
28399,28399.0,207.173,0.0203965,0.0
28400,28400.0,206.676,0.0203965,0.0
28401,28401.0,206.226,0.0203965,0.0
28402,28402.0,205.821,0.0203965,0.0
28403,28403.0,205.463,0.0203965,0.0
28404,28404.0,205.151,0.0203965,0.0
28405,28405.0,204.885,0.0203965,0.0
28406,28406.0,204.665,0.0203965,0.0
28407,28407.0,204.492,0.0203965,0.0
28408,28408.0,204.365,0.0203965,0.0
28409,28409.0,204.283,0.0203965,0.0
28410,28410.0,204.249,0.0203965,0.0
28411,28411.0,204.227,0.0203965,0.0
28412,28412.0,204.219,0.0203965,0.0
28413,28413.0,204.224,0.0203965,0.0
28414,28414.0,204.242,0.0203965,0.0
28415,28415.0,204.274,0.0203965,0.0
28416,28416.0,204.319,0.0203965,0.0
28417,28417.0,204.378,0.0203965,0.0
28418,28418.0,204.45,0.0203965,0.0
28419,28419.0,204.535,0.0203965,0.0
28420,28420.0,204.634,0.0203965,0.0
28421,28421.0,204.746,0.0203965,0.0
28422,28422.0,204.871,0.0203965,0.0
28423,28423.0,205.01,0.0203965,0.0
28424,28424.0,205.162,0.0203965,0.0
28425,28425.0,205.327,0.0203965,0.0
28426,28426.0,205.431,0.0203965,0.0
28427,28427.0,205.472,0.0203965,0.0
28428,28428.0,205.452,0.0203965,0.0
28429,28429.0,205.369,0.0203965,0.0
28430,28430.0,205.225,0.0203965,0.0
28431,28431.0,205.019,0.0203965,0.0
28432,28432.0,204.751,0.0203965,0.0
28433,28433.0,204.421,0.0203965,0.0
28434,28434.0,204.029,0.0203965,0.0
28435,28435.0,203.575,0.0203965,0.0
28436,28436.0,203.059,0.0203965,0.0
28437,28437.0,202.481,0.0203965,0.0
28438,28438.0,201.841,0.0203965,0.0
28439,28439.0,201.139,0.0203965,0.0
28440,28440.0,200.375,0.0203965,0.0
28441,28441.0,199.601,0.0203965,0.0
28442,28442.0,198.818,0.0203965,0.0
28443,28443.0,198.025,0.0203965,0.0
28444,28444.0,197.222,0.0203965,0.0
28445,28445.0,196.41,0.0203965,0.0
28446,28446.0,195.587,0.0203965,0.0
28447,28447.0,194.756,0.0203965,0.0
28448,28448.0,193.914,0.0203965,0.0
28449,28449.0,193.063,0.0203965,0.0
28450,28450.0,192.202,0.0203965,0.0
28451,28451.0,191.331,0.0203965,0.0
28452,28452.0,190.45,0.0203965,0.0
28453,28453.0,189.56,0.0203965,0.0
28454,28454.0,188.66,0.0203965,0.0
28455,28455.0,187.75,0.0203965,0.0
28456,28456.0,186.901,0.0203965,0.0
28457,28457.0,186.113,0.0203965,0.0
28458,28458.0,185.386,0.0203965,0.0
28459,28459.0,184.72,0.0203965,0.0
28460,28460.0,184.115,0.0203965,0.0
28461,28461.0,183.571,0.0203965,0.0
28462,28462.0,183.088,0.0203965,0.0
28463,28463.0,182.666,0.0203965,0.0
28464,28464.0,182.304,0.0203965,0.0
28465,28465.0,182.004,0.0203965,0.0
28466,28466.0,181.764,0.0203965,0.0
28467,28467.0,181.586,0.0203965,0.0
28468,28468.0,181.468,0.0203965,0.0
28469,28469.0,181.411,0.0203965,0.0
28470,28470.0,181.415,0.0203965,0.0
28471,28471.0,181.399,0.0203965,0.0
28472,28472.0,181.364,0.0203965,0.0
28473,28473.0,181.309,0.0203965,0.0
28474,28474.0,181.234,0.0203965,0.0
28475,28475.0,181.14,0.0203965,0.0
28476,28476.0,181.026,0.0203965,0.0
28477,28477.0,180.892,0.0203965,0.0
28478,28478.0,180.739,0.0203965,0.0
28479,28479.0,180.566,0.0203965,0.0
28480,28480.0,180.373,0.0203965,0.0
28481,28481.0,180.161,0.0203965,0.0
28482,28482.0,179.929,0.0203965,0.0
28483,28483.0,179.677,0.0203965,0.0
28484,28484.0,179.405,0.0203965,0.0
28485,28485.0,179.114,0.0203965,0.0
28486,28486.0,178.762,0.0203965,0.0
28487,28487.0,178.351,0.0203965,0.0
28488,28488.0,177.88,0.0203965,0.0
28489,28489.0,177.349,0.0203965,0.0
28490,28490.0,176.758,0.0203965,0.0
28491,28491.0,176.107,0.0203965,0.0
28492,28492.0,175.397,0.0203965,0.0
28493,28493.0,174.626,0.0203965,0.0
28494,28494.0,173.796,0.0203965,0.0
28495,28495.0,172.905,0.0203965,0.0
28496,28496.0,171.955,0.0203965,0.0
28497,28497.0,170.944,0.0203965,0.0
28498,28498.0,169.874,0.0203965,0.0
28499,28499.0,168.744,0.0203965,0.0
28500,28500.0,167.553,0.0203965,0.0
28501,28501.0,166.454,0.0203965,0.0
28502,28502.0,165.447,0.0203965,0.0
28503,28503.0,164.532,0.0203965,0.0
28504,28504.0,163.708,0.0203965,0.0
28505,28505.0,162.976,0.0203965,0.0
28506,28506.0,162.336,0.0203965,0.0
28507,28507.0,161.787,0.0203965,0.0
28508,28508.0,161.33,0.0203965,0.0
28509,28509.0,160.965,0.0203965,0.0
28510,28510.0,160.691,0.0203965,0.0
28511,28511.0,160.508,0.0203965,0.0
28512,28512.0,160.417,0.0203965,0.0
28513,28513.0,160.418,0.0203965,0.0
28514,28514.0,160.511,0.0203965,0.0
28515,28515.0,160.694,0.0203965,0.0
28516,28516.0,160.877,0.0203965,0.0
28517,28517.0,161.058,0.0203965,0.0
28518,28518.0,161.237,0.0203965,0.0
28519,28519.0,161.415,0.0203965,0.0
28520,28520.0,161.592,0.0203965,87.0
28521,28521.0,161.766,0.0203965,0.0
28522,28522.0,161.94,0.0203965,0.0
28523,28523.0,162.112,0.0203965,0.0
28524,28524.0,162.282,0.0203965,0.0
28525,28525.0,162.45,0.0203965,0.0
28526,28526.0,162.618,0.0203965,0.0
28527,28527.0,162.785,0.0203965,0.0
28528,28528.0,162.962,0.0203965,0.0
28529,28529.0,163.165,0.0203965,0.0
28530,28530.0,163.411,0.0203965,0.0
28531,28531.0,163.743,0.0203965,0.0
28532,28532.0,164.18,0.0203965,0.0
28533,28533.0,164.742,0.0203965,0.0
28534,28534.0,165.446,0.0203965,0.0
28535,28535.0,166.308,0.0203965,0.0
28536,28536.0,167.341,0.0203965,0.0
28537,28537.0,168.554,0.0203965,0.0
28538,28538.0,169.957,0.0203965,0.0
28539,28539.0,171.555,0.0203965,0.0
28540,28540.0,173.351,0.0203965,0.0
28541,28541.0,175.345,0.0203965,0.0
28542,28542.0,177.539,0.0203965,0.0
28543,28543.0,179.928,0.0203965,0.0
28544,28544.0,182.508,0.0203965,0.0
